[1615219201] ./uwsgi.log reopened.
[pid: 233991|app: 0|req: 805/4784] 45.155.205.225 () {36 vars in 626 bytes} [Tue Mar  9 20:37:55 2021] GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233990|app: 0|req: 789/4785] 45.155.205.225 () {34 vars in 722 bytes} [Tue Mar  9 20:37:55 2021] GET /index.php?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21 => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233990|app: 0|req: 790/4786] 45.155.205.225 () {34 vars in 558 bytes} [Tue Mar  9 20:37:56 2021] GET /?XDEBUG_SESSION_START=phpstorm => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233991|app: 0|req: 806/4787] 45.155.205.225 () {34 vars in 589 bytes} [Tue Mar  9 20:37:57 2021] GET /wp-content/plugins/wp-file-manager/readme.txt => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233991|app: 0|req: 807/4788] 45.155.205.225 () {34 vars in 515 bytes} [Tue Mar  9 20:37:58 2021] GET /console/ => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2165/4789] 45.155.205.225 () {38 vars in 638 bytes} [Tue Mar  9 20:37:59 2021] POST /Autodiscover/Autodiscover.xml => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233988|app: 0|req: 2166/4790] 45.155.205.225 () {36 vars in 655 bytes} [Tue Mar  9 20:37:59 2021] GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233990|app: 0|req: 791/4791] 45.155.205.225 () {36 vars in 604 bytes} [Tue Mar  9 20:38:02 2021] GET /_ignition/execute-solution => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1028/4792] 45.155.205.225 () {38 vars in 714 bytes} [Tue Mar  9 20:38:02 2021] POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1029/4793] 45.155.205.225 () {36 vars in 626 bytes} [Tue Mar  9 20:38:02 2021] GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233991|app: 0|req: 808/4794] 45.155.205.225 () {34 vars in 558 bytes} [Tue Mar  9 20:38:02 2021] GET /solr/admin/info/system?wt=json => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2167/4795] 45.155.205.225 () {34 vars in 722 bytes} [Tue Mar  9 20:38:03 2021] GET /index.php?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21 => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1030/4796] 45.155.205.225 () {36 vars in 655 bytes} [Tue Mar  9 20:38:03 2021] GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233990|app: 0|req: 792/4797] 45.155.205.225 () {34 vars in 589 bytes} [Tue Mar  9 20:38:03 2021] GET /wp-content/plugins/wp-file-manager/readme.txt => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233990|app: 0|req: 793/4798] 45.155.205.225 () {38 vars in 638 bytes} [Tue Mar  9 20:38:04 2021] POST /Autodiscover/Autodiscover.xml => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233990|app: 0|req: 794/4799] 45.155.205.225 () {34 vars in 558 bytes} [Tue Mar  9 20:38:05 2021] GET /?XDEBUG_SESSION_START=phpstorm => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233991|app: 0|req: 809/4800] 45.155.205.225 () {38 vars in 612 bytes} [Tue Mar  9 20:38:05 2021] POST /api/jsonws/invoke => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2168/4801] 45.155.205.225 () {34 vars in 515 bytes} [Tue Mar  9 20:38:06 2021] GET /console/ => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1031/4802] 45.155.205.225 () {36 vars in 604 bytes} [Tue Mar  9 20:38:06 2021] GET /_ignition/execute-solution => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233988|app: 0|req: 2169/4803] 192.241.227.219 () {34 vars in 409 bytes} [Tue Mar  9 21:28:02 2021] GET /hudson => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1032/4804] 101.251.242.238 () {36 vars in 564 bytes} [Tue Mar  9 23:32:11 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233989|app: 0|req: 1033/4805] 169.255.153.238 () {32 vars in 468 bytes} [Tue Mar  9 23:35:21 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[1615305602] logsize: 21700, triggering log-reopen...
